post_id,text,label
651829589132480512,"@USER @USER  ඔහේ දන්නැති උනාට ඒකි වටේ ගිය එකක්,ඔය ලමය ඔහේගෙමයි කියල විස්සාසද? •බුලත් කෙල පාරක් ගහමින්• ඔය ලමයට තිවුනනේ තව ටිකක් හොයල බලන්ට",HOF
939198555893452800,@USER දැන් කට්ටිය හෝ ගාලා වැඩට එයි... පඩ ෂෝ....,HOF
1323305507709362176,@USER ඕ ඩාලින්. ඔයැයිට මොකෝ වෙලා තිබ්බෙ,NOT
1462286461366005760,@USER  @USER තොපි යකෝ. අපි කරද්දි photo ගන්න කවුරුත් නෑනේ.,HOF
981194683228471297,@USER පිස්සා කිව්වට පිස්සු පාටක් නම් පේන්නෙම නැ..,HOF
1488010428034781186,"මූ ඉතින් අනිත් උන්ට ක්‍රියාශීලි වෙන්න කියනවා. ඉගෙනීමක් නැතිව, ගෙදරට වෙලා තාත්තයි අම්‍්‍මයි හොරකම්‍ කරපුවා කකා බිබී, හොරට උපාධියකුත් අරගෙන, දැන් තාත්තා කරපු දෙය ඉදිරියට කරගෙන යනවා.  @USER  වැහි නැති හෙණ ගහනවා තොට. හොර කාළකන්ණියා. Namal Rajapaksa Media @USER  · 31 Jan The Hon. Minister @USER stated that the responsibility of achieving local goals should be borne by the elder generationthe responsibility of overcoming global challenges should be borne by the children as well as the youth. (@USER - 31.01.2022)",HOF
1103444461969760256,"03 - 02 - රාජගිරිය තරුණියන් 03 වයස 20,27,31  - ගල්කිස්ස තරුණියන් 02 වයස 38,43  - ගල්කිස්ස තරුණියන් 03 වයස 21,23,36 @USER  @USER  @USER   රෙද්ද බැනියම නෙමෙයි සිංහල/දමිල/මුස්ලිම් ඇදුම නොවෙයි මේ රටට උවමනා වෙන්නේ දරුවෝ මේවායින් මුදවා ගන්න විනයක් ඇති නායකත්වයක් නොවේද",NOT
1107476772944121857,@USER  @USER ටහුඩු යකෝ. මූ.,NOT
660837946250031104,නොදකින් රසල් ෆෝම් වෙලා  #SLvsWI,HOF
934801410029268992,මගෙ ඉන්ටෙර්නෙර් පට්ට ස්පීඩ් අද,NOT
943358489753194497,අගට 4856 තියෙන ඩයලොග් නම්බරේ අයිති වල් බල්ලා ඌද?,HOF
1305750761268113408,අලුත බැඳපු නංගියෙක් නෑදෑ සනුහරෙටම කතා කරලා දුක කියනවා . අපේ අම්ම ඉතිං කාගේත් දුක්ගන්නාරාළ නිසා ඒවා ඇවිල්ල මට unload කරනවා. මම : පව් කියන්න එපා . කසාද ජීවිතේ ගැන හිතන්නේ නැතුව wedding day එක විතරක් plan කරාම ඔහොම වෙනවා. දෙමව්පියෝ ඕව  කියද්දී ඒ වෙලවට බලගන්නන් කිව්වනේ,NOT
1130148982045286401,"කාර් කෑල්ලකුයි, අයිෆෝන් එකකුයි තිබුන කියල අර ගොනා හිතන් ඉන්නෙ ඌට කෙල්ලො කැමති වෙයි කියල",HOF
654325237576654848,@USER @USER  ඇන්ටිලා පට්ට යකෝ.. . . . . . . උපුටා ගැනීමකි,NOT
1096301575675490304,@USER හිතපං සිංදු දහයක් විතර ගැහුවට පස්සේ ඕක උනේ. ඉදගත්ත තැනින් නැගිට්ටේ ජාතික ගීයත් ගැහුවට පස්සෙ. ගෙදර ආවගමන් අමාරු පැත්තකින් තියල බැලුවේ බාන්ඩෙ වැඩද කියල. එදා හිතා ගත්ත හෙන ගැහුවත් ඒක නම් වැඩ කරනව කියන එක.,NOT
1297149919665430529,හැමනෙන්න හුකන්නැතුව ඕක නවත්තපන් පයිය.. ගොටුකොළ පොන්නයොයි තුත්තිරි වේසාවියොයි මේ හුත්තේ වලි දාගෙන..,HOF
1079214093205102592,බලාන්කො සමාජෙට මූණ දෙන්නෙ කෝමද කියල.මැද ඇගිල්ලමනෙ ......බල්ලා හැපුවෙ,NOT
798546178887458816,පොලිසියේ කියලා වැඩ්ඩො නෙවෙයි පකෝ උඹලා ලැජ්ජයි සිංහල උන්ට කරන දේවල් මමනම් අදින් පස්සෙ පොලිසියෙ පරයෙක් පාරේ මැරෙන්න... URL,HOF
1004930274830966789,කටට ටේප් ගහගෙන කථා නොකරම වැඩ පෙන්නලා අවසන් තරඟයටම ආපු සුපිරි ජෝකර් URL,NOT
827169982333095936,@USER  @USER දැන් ඉතින් එයි රෙද්ද උස්සගෙන,HOF
718027569581260800,@USER @USER හරි ඉතිම් අපි කාටවත් කියන්නෙ නෑ බ්‍රෝ මේ ඔයාගෙ කෑල්ල කියල :-P,NOT
1413419943282962434,"ඩාලින්, ඉට්ස් අ මැජිකල් මැජිකල් ලයිෆ්, ලයිෆ්, ලා..යිෆ් ඔහ්, හනි, ඉට්ස් අ මැජිකල් මැජිකල් ලයිෆ්, ලයිෆ්, ලා..යිෆ් ඇන්ඩ් බේබි, ඉට්ස් අ මැජිකල් මැජිකල් ලයිෆ්, ලයිෆ්, ලා..යිෆ් වෙන් යූ කැන් ෆයින්ඩ් ද මැජික් ඉන් එව්රිඩේ නයිට්, නයිට්, නා..යිට්",NOT
1480773295242838018,@USER හාං අපි බලාගන්නම් ස',NOT
581097695722541056,96.1 FM Or 96.3 Island wide... _________________________  නාකි වෙනකොට සතුටු වෙන්න බැහැනේ URL,NOT
1424899979060023320,"Good morning! සුභ උදෑසනක්! එක කෙල්ලක්, ඒකි මගෙන් සල්ලී ගත්තා තුන් පාරකට 7000ක් විතර... මම දුන්නා මනුස්සකමට... දැන් වසරක කාලයක් මම ඉල්ලුවා 3න් පාරක් නෑ දුන්නේ, ඊයෙ රෑ  ඒකි- අයියේ මට කාර්ඩ් එකක් දාන්නකෝ  මම- නංගි විනාඩි 10ක් දෙන්න  මම- විනාඩි 10න් පසු මම නංගි ඒ බූරුවා ගිහින්නේ",NOT
1209369454615748609,"@USER  ලක්ෂ ජනතාවගේ ඡන්දයටම U-Turn ගහපු එක්කෙනාට, සීමිත ප්‍රදේශයතුල U-Turnඑකක් ගහන එක මහ ලොකු දෙයක් ඒ..... (අවවාදය: අනුකරණවලට රැවටෙන්ඩ එපා...)",NOT
723145038637621248,@USER @USER රැවුල හරියට කැපිලා නැතුව ඇති එකයි බල්ලා කපන්න පනින්න ඇත්තේ,NOT
905525153483907073,"පොන්න මාල්, ටිකිරිමරි නෙක්ස්ට් මහෙල න් සන්ගා කිය කිය හිටියා..ටලෙන්ට් හෙව්වෙ නෙහ..අපේ ක්‍රිකට් කෙල වේලාම ගියා ඕය්..",HOF
1044652037588373505,මැදිවයසෙ අම්මා කෙනෙක් හිමිහිට අංක බල බල ගගහ CDM මැශිමෙන් එකවුන්ට් 2කට සල්ලි දානෝ.. මට පිටිපස්සෙ ඉඳිය ගෑනු දෙන්නයි ම්නිහයි කුනු කුනු ගානො .. දවසම යයිලු.. පරක්කුයිලු..  අනේ මන්දා එ ගෑනු මිනිස්සු ඇයි ඒම.. බැරි අමාරු මනුස්සයෙක් බැරිකම නිසානෙව පරක්කු වෙන්නෙ..,NOT
1029928129828016129,@USER පට්ට පට පට ලස්සනයි මල්ලෝ..,NOT
1131586719617245184,කෑලි කෑලිවලට කඩාපන් මගේ හිත මිරිකලා කුඩුකරා දමාපන් මගේ හිත ඒත් මම ඉවසන්නෙ එහෙම කරන්නෙ උඹ නිසා ඒත් මේ නිහඬබව නුඹේ ඔය මුණිවත මං ගැනත් හිතාපන් වෙන කවුද ඉන්නෙ මට මගේ දුක අසාපන් වෙන කාට කියන්නද වැඩක් නැති වෙලාවට නොවෙයි හැම වෙලාවෙම මාව මතකේ තියන් කරගනින් උඹේ වැඩ කවිය සැර වැඩියි තමයි බං,NOT
1174214025632210946,ටිකිරි මැණිකෙ රෙද්ද උස්සලා  ගොවිරාල පයිය නග්ගලා ගලන ගඟෙන් ගල සෝදාලා ගොවියා හුකයි මරහඬ දීලා #සාජ්ජෙ,HOF
981532739437445121,අල්ලපු පන්තියේ මේස රෙද්ද අපේ මේසෙට දාලා මේස රෙද්ද ඔලුවෙ තියන් හිටියා   #NotInYourSchoolClass,NOT
1317374488732860416,@USER ආන් ඒ උන්දෑ අක්කා.. රටක් වෙනස් කල ඒ මෝඩ හුට්ටප්පරේ,HOF
1247785413252501505,@USER නමක් තිබ්බෙ නෑ අම්ම පොලෙන් අරං දුන්නෙ,NOT
1254504129675681792,@USER අපිට නම් චන්ද හිඟමනේ යන බල්ලන් ගැන වැඩක් නැහැ,NOT
1127873595730825216,@USER ඔව් ඕන අන්තවාදී මුස්ලිම් එකෙක්ට තොපි ඉන්නවා තමයි. අහිංසක මිනිස්සුන්ටයි කවුරුත් නැත්තේ. මහින්ද රනිල් සිරා අනුර තොපි ඔක්කොම එකයි. කාළකණ්නි.,HOF
917565206666010624,@USER ඔන් ද වේ ඩාලින්,NOT
1340247779369598977,@USER කොච්චර දෙයක්ද බෝඩිමටම නාකි වෙනවට වඩා,NOT
1388751044734160896,"මේ අයිසෙ,  වියානා සම්මුතියෙ අපි වගේ බල්ලොන්ට වැඩදායී දේවල් මුකුත් නැද්ද?  Please ignore that හොටුකෑල්ල in my nose",HOF
828982629408075777,"මහින්ද මාමේ, මෙව්වා බලලාවත් හැදියංකො. ඇතිනේ කරුම ගෙව්වා. :D URL",NOT
1424460204427464705,නිකමට මේක කියවහන්කෝ. ඉංග්‍රීසි එච්චරම ක්ලින් නැත්තන් ට්‍රාන්ස්ලේට් දාලා හරි කියවහංකෝ. පිස්සු හැදෙනවා.  Reuters @USER  · 8 Aug 2021 Five financial implications of the #Olympics: The close of the #Tokyo2020 Games does not mean the end of financial questions surrounding an event that went ahead without spectatorscost more than twice as much to host as initially planned URL,NOT
767758362469666816,විමල් වීරවංශ සහෝදරයගේ LankaCNews පවා ‘ඊළඟ කෑල්ල‘ට line එකේ ඉන්නේ URL,NOT
738747351435644930,@USER  @USER ඒ පලයන් නාකිය උබ.. ආව මෙතන,HOF
722268299275317248,@USER @USER  හනේ තෝ වගේ ගොනෙක්,NOT
970215086995501056,මෛත්‍රී රනිල්ගෙ ගෑණි මිසක් මගේ ගෑණි නෙමේ ඕන එකෙක් මෛත්‍රීට බිම පෙරලන් ගහපන් මට මොකෝ ගහන්න කිව්වෙ නම් සිරිසේනට — feeling angry,NOT
1195295423289647104,"@USER ,  @USER  @USER බී කෙයාෆුල් ඩාලින්",NOT
753114524681703424,ට හුකන්න දාලා 󾌧 ශෙනාලි ඔයා නම් 󾌧󾌧 මාව පිස්සු වට්ටනවා කෙල්ලේ 󾌬󾌬 URL,HOF
1325860703354318849,නින්ද යන්නැති එකත් සාපයක් යකෝ...,NOT
564336079201767424,"RT  @USER : මේ ජීවිත කාලයේ දී, අප වැනි පුංචි හුජ්ජ කොල්ලන් සැලසුම් කරන පරිදි දේවල් සිදු වන්නේ ඉතා අහම්බෙනි",HOF
875530192990593024,අනේ පලයන් නිකං බොරු නොකියා... (බදුරලියේ ගිය එකාට කියන්නෙ...),HOF
1399666813865185287,@USER ලැජ්ජ වෙයල්ලා බන් මේවා නිව්ස්ද,NOT
885944518201061376,සමහර ගීත වල ස්ථායි කොටස කියවා මෝහනයට පත්වී චිත්තරූප මවාගැනීම මෝඩ වැඩක් යැයි සිතෙන්නේ එහි අන්තරා කොටස ඇසීමෙන්... URL,NOT
1357388494407106562,"@USER URL ලංකාවේ මිනිස්සු මේ, මෙවා දාන්න media වල youtube.com හොටෙල් නීරෝදාන බොරුව | Airport News හොටෙල් නීරෝදාන බොරුව | Airport News #airport_news #sri_lanka #Sinhala",NOT
1372387972029374464,@USER ඒ කියන්නෙ මෙිිගොල්ලන්ට වැරදි කරන්න පුලුවන් දඩුවම් දෙන්න බෑ.මාර trade unoin ඔිියි මෙිිවා.,NOT
661786972348747776,@USER @USER  @USER  තොපිලට පිස්සු යකෝ,HOF
1192150695807315969,@USER ජාතික ලයිස්තුවෙන් ආව එවුන් රඟනවා  #ඉන්නහිතෙනරටකට #gota2020 #2020Election,NOT
1432495442449870849,@USER නාවික නිලධාරියෙක් ජනාධිපති කරවන්න එපා.ඉන්පසු ඔවුන්ට සේවය කරන්න වෙන්නේ ගොඩබිම,NOT
867230633935994880,@USER  @USER නිවලා දෙන්නම් කටට,NOT
869194208866971648,ලංකාවට දියුනු වෙන්න බැරි ඒකනේ බ්‍රෝ...  ඇඩ්මින්ලා පේජ් ප්‍රොමෝට් කර ගන්න වචනයක් අල්ලගත්තම අපේ ගොන් හැත්ත ඒක පස්සෙ... URL,HOF
1121591580106874880,@USER එහෙම එකක් නැති නිසා තමයි ඇවිත් කෙලලා ගියේ...,NOT
1389607063819481093,"කවදාවත් නැතුව ස්ටේටස් බලලා ""Adooo "" කියලා රිප්ලයි එකක් දාලා තිබ්බම පට්ට සතුටක් හිතුණේ  Hamza @USER  · 4 May 2021 ෆලෝ කරන්නේ නැති, හැබැයි තමන්ගේ උසස් පෙළ ප්‍රථිපල ට්වීට් කරලා තිබ්බ ටිව්ට්ස් ගොඩකට සුබ පැතුවා. කවුරු වුනත් ජීවිතේ වටින කඩඉමක් පහුකරද්දි බොක්කෙන් සතුටුවෙලා, සුබ පතලා සප් එක දෙනවා තරම් සතුටක් ඒ අයටත් නෑ, අපිටත් නෑ.",NOT
758235801771704320,රට ජාතිය ආගමට අපහාස උපහාස කරන අවජාතක පොන්න පරපුරේ රනිල්ගේ චූ කොල්ලෙක්: දිල්හාන් මලිත්/ URL,HOF
1127101640375513088,මට කියන්න තියෙන්නේ මෙච්චරයි අපි අරාබි රටකට ගියොත් කොටට අදින්නයි අපිට ඕනේ දේවල් කරන්න උබලා අපිට දෙන්නැහැ වගේ උබලත් කටයි පුකයි වහන් මෙහෙ අපි කියන විදියට හිටපන් නැත්තම් පලයන් අරාබියටම.,HOF
607560092188311552,මේස රෙද්ද මෙහෙම ගන්න පුළුවන්ද? URL,NOT
1305466565689630722,අර ස්පේස් ස්ටේෂන් ලබ්බ දැකලා දැකලා ඇති වෙලා තියෙන්නේ. ආයේ ලබ්බක් කියෝනවා 6.44 ට අහස බලපන් ලු.....,HOF
1183623171615772672,@USER එතකොට තුන් පාරක් දඩේ ගෙවන්න ඕනෙද?,NOT
1481511053649641472,"@USER මේ South africa සිදුවීමක්. මෙකෙ විඩියො එකත් තියනව කියුවට , ඒකෙ accident වෙන එක නැහැ.",NOT
1166877816215879680,@USER කොච්චි කරල් සයිලන්සරයක් කටට අරන්ද එතකොට මෙයා,NOT
627860191212519424,@USER @USER  උඹ කියනවනම් ඉල්ලන්නෙ නැතුව ඉන්නම්.. හැබැයි බුද්ධිය කියන එක මැනිය හැකි දෙයක් නෙවෙයි කියල තේරුම් ගනින් :),NOT
1477641496325206019,@USER ඒ හොරු කණ්ඩායම් දෙකටම රෙදි නැතුව කඩේ ගිය උන් තමයි තමුසෙලා...,HOF
1346482695199711233,ෆේස්බුක් උන්ගේ පරම්පරාවම මතක් වෙන්නේ උන්ගේ බග්ස් සෙට් උනාම. ඒක එස්කැලේට් කරන්නත් විදිහක් නෑ කියහන්කෝ හුත්ත.,HOF
1120683663648337921,@USER එහෙම lsls වගකීම බාරගත්ත කීවට ඒ සම්බන්ධයෙන් කිසිම සාක්ෂියක් නැතැයි තවත් මාධ්‍යක ප්‍රකාශ කර ඇත.,NOT
1136626127139741696,"@USER ඒමද? අම්මා කියනවා කුනුහර කීවොත් කට පුච්චනවා කියලා.. ""මංගල සමරවීර"" කියලා කීවොත් අම්ම මාව ගිනිතියයිද දන්නේ නෑ...",NOT
1133334662447652864,@USER කාල ශොපොං කරල ගෙදර එනව්,NOT
1288527294928052224,"ටහුඩු, පුතානෝ රූපවාහිනී වැඩසටහනකට ඇවිල්ලා..",NOT
1368486340715716609,"දිසා - මේ උමේස්.. එළියට යමුද අපි දෙන්නා.. බලන්න මම ඇගිල්ලෙන් පෙන්නන්ම්...ම්ම්ම්ම්  උමේස් - ඌඌඋ....ම්ම්ම්  සැමන් - තුහ්ං නොදකින් හරාම් හැත්ත.. Dizy @USER  · 4 Mar 2021 ගොඩක් උන් දැන් වලි ය.  සමහරු කෑලි සමග පෙම් කෙලි ය. සමහරු බේබද්දන් ය.  තව උන් ලොකු සීන් ය.  ඉතිරිය දැන් බිසී ය. ලඟම සිටි උන්, එසේම ය.  වර්ථමානය කෙසේ වූවද,  අපි මෙවැනි අතීතයකද උරුම කරුවෝ වෙමු!   කොරෝනා තිබුණෙ නැති  Show this thread",HOF
1187624597685825536,"Australian PM, cricket team එකට වතුර ඇද්දෙ පකෙ සරල කමක් හින්දා නෙමෙයි ඔයි. That was a PR stunt. නොදකින් මෙ ලංකාවෙ ගොබ්බ හැත්ත. #lka",HOF
608513413031944192,පොරත්වය ලබා ගනු වස් උප්පත්තියෙන් උරුම කර ගත් ගොන්කම ප්‍රදර්ශණය කරන්නාවූ හුජ්ජ ලොල්ලෙක්....       #lka   URL,HOF
1177104959126437888,@USER වෙලාවකට හිතෙනවා මූට අන්ද කයිප්පු ද කියල. මෙහෙව් සනිලට නේද ගිය ඔක්තෝබරේ බහුතරේ පෙන්න්න වලිකෑවේ......! හැබැයි දෙවැනි මනාපේ #UNP ට දුන්නට කමක් නෑ !,NOT
1165005118829293569,@USER මැරෙන්න ඔින කන්ජිපාන පණපිටින්... ජීවත්වෙන්න ඕන  හමුදා නිලධාරියාගෙ පණ ගිහින්,NOT
1482919964478939136,@USER තෝ බලපන් තොගෙ අඩු වෙලාද කියල උලමා,HOF
1155414754183094272,"@USER හොඳටෝම ඇති රට වෙනුවෙන් කැපවුනා, නහින දෙහින කාලේ පිනක් දහමක් කරගෙන ගෙදරට කැප වෙයං....රට විනාශ කරන පර හැත්ත..",HOF
1070939893675618304,@USER අහු වෙයංකෝ තෝ පාරක්දි,HOF
725012325011345408,ජාතිවාදයට එරෙහිවීම ජාතිවාදය ලෙස දකින්නේ  අවජාතක පරයන් පමණී.........,HOF
1392865886113918976,ඔවුන් විශ්වාස කරන්නේ සුනඛයා වසර60ක් පමණ එහි සිට ඇත.කම්කරුවන්ට අනුව ඔවුන් විශ්වාස කරන්නේ බල්ලා යමක් පසුපස හඹාගොස් කඳ තුළ සිරවී ඇති බවයි.ඔහු ගසෙහි හිරවුන අතර කිසිවෙකු ඔහු ගසතුල සිටින බවක දුටුවේ නැත. පැන යාමට නොහැකි වූ ඔහු එම අහම්බ උගුලේ රැඳී සිටිමින් අවසානයේදී මිය ගියේය,NOT
1251763783632130050,"දාර බඩුවලටත් අපි කිව්වනේ යකෝ ""ඔයා මගේ විතරයි"" කියලා  අහෝ කුණ්ඩවාල දෙයියනේ !!",NOT
1128889549277368321,@USER ඇවිල්ලත් මොනවා කරන්නද මෙයා හිටියත් එකය් නැතත් එකය් නෑ,NOT
1037295526180478977,මිනිස්සු වැටි වැටී හරි කොළඹ ආවේ මේ දේශද්‍රෝහී කාළකණ්නි පරගැති නිවට අවජාතක ආණ්ඩුවට විරෝධය පාන්න... තව ටිකකින් මහින්ද මහත්තයාම ඇවිත් විමල් වීරවංශ මැතිතුමා උපවාසයේ යෙදිලා ඉද්දී දුන්නා වගේ තමන්ගෙ අතින්ම මේ මනුස්සයාට වතුර එකක් දීලා නැගිට්ටුවාම බොලාට... URL,NOT
918142492578422784,ටහුඩු අද #internationaldayofthegirl ද? අද දවසම .... එක්කෝ ඕනේ නෑ...,NOT
1463838283901792259,"@USER  @USER අපේ කාලේ මුචලින්ද!!!  සින්ගප්පුරුවෙ ඕල්මොස්ට් කැම නැ.  ගැස් කතා ගැන මිනිස්සු විශ්වාස කරනවද නැද්ද කියන එකම, දන්නේ නැ. හැබයි ඔයා ඇරියොත් අරින්නේ තඩි නයෙක් කියලනම් මිනිඋස්සු දන්නවා.    හැම රෙද්දටම හොයනේ බලන්නේ නැතුව දන්නවා වගේ කියවනව, තාම ලැජ්ජ නැනේ.",HOF
970692838655631360,"@USER අනේ පල පොන්න තම්බියා, ඇයි දැන් උබට පේන්නේ දෙමලු ලංකාව පාලනය කරනවා වගේද?උබ යකෝ රට ඉදන් ලංකාව ගැන බොරු හීන මවන්න එපා. තොපි බලන්නේම රටවල් බලෙන් අලන්න. හම්බෙයි උබලට ලංකාව. වරෙන්කෝ යුද්ද කරලා ගන්න. තොගේ ඉතුරු කාලත් නැතිකරගන්න තමා. උබලා මහලොකු ජාතියක්ද. ජරාජාතිය.",HOF
1094917991962095620,ඔයාලත් එන්න  . කොස් පකෝ...කන්න... Diwani | දිවානි @USER  · 11 Feb 2019 කොස් පකෝඩා / පකෝරා අදහස @USER  #DiwaniCulinario,NOT
1127869323987619840,@USER ඔයාලා ඉන්න නිසා තමා මේ බය!,NOT
1483079424203497479,@USER ඇතුලේ උන්ට ජය සමරයි ...පුක ලෙෆ්ට්,HOF
779329365096165376,අපිව සෝ සුසුමෙ ගිල්වන්නෙ නැතිව පුලුවන් ඉක්මනට වරෙන් අම්මාාා ලංකාවට පුදුම පාලුවකින් ඉන්නෙ අපි..හිටං ගොන් කථා අහන්නැතිව මැටි වැඩ දකින්නැතිව,NOT
1447184005158215692,අකිල එනවා..ගොන් බෝලයක් දානවා..පත හයක් කනවා...ඌ නෙවේ බෝල් කරේ වගේ පට්ට අවුලෙන් බලන් ඉන්නවා..මොන හිගන්නොද බන් මුන්,HOF
1352871044969865217,@USER  @USER    ඒක අම්මට යසට මගේ අප්පා කලා. උඹ ඒකට වද වෙන්න එපා පක චලකයෝ,HOF
957992114155020288,"මුන්ගේ බිජ්ජ කලිසමේ සිප් එකට අහුවුනාම කෑගහනව වගේ, මොනාද මේ *න්න  රැලක් #චුන්කි චුන්කි ගගා ගන්න ආතල් එක. මේකේ මෝඩ ජෝක් කාරයෝ වැඩයිදැන්. මූ නම් කොහොමත් අසහන කාරයෙක් (හිස්තැනක්) හම්බෝ බෙල්ල",HOF
1238983296320565248,මේ වයිරස් එක මිනිස්සුන්ට කොච්චර දේවල් මතක් කරල දුන්නද.  යනවේගේ වැඩී නැවත පිටුපස බලන්න අවස්තාවක්.  තමන්ගේ අමතක වුන ආගම දහම.  පවුලේ එකතුව ට පොඩි නිවාඩුවක්.  අපේ පට්ට බිසී ලයිෆ් එක ට පොඩි බ්‍රේක් එකක්.  ස්වාභාවදර්මය නරකමත් නෑ.  COViD19,NOT
1080348875788115968,@USER  @USER ඒකි ඔරිජිනල් විදියට ක්‍රොස් කරනවනම් බැරිය බන් බැල්ලියෙක්ට කිකිලි පැටව් දෙන්නෙක් ක්‍රොස් කරනඑඅ බලාන්කො ඉතිම්,HOF
1113829496145285121,පාරෙ ලයිට් නැති වෙලාවට හෙඩ් එක ගහන වේස බල්ලෝ,HOF
1316269919110037507,"@USER  @USER නමුත් කොච්චර ඉගෙන ගත්තත්, කොච්චර ඇසූ පිරූ තැන් තිබුනත් තමුන් විතරක් හරි කියල හිතන මිනිස්සු ලෙසටම ඔය තොප්පි දා ගන්නව. එහෙම උනාම තව ටිකක් අවුස්සල තිබ්බම අර එයා හරියි කියල හිතන් ඉන්න දේ ඇතුලෙ තියෙන බොරු හෙළුව රෙද්ද පල්ලෙ. ඉතිං අපිට තියෙන්නෙ බලා හිනැහෙන්න විතරයි.",HOF
791341562252955648,උඹ දෙයියන්ටත් පොල් ගහන්නද යන්නෙ??  මාර ඩයල් උට්ටො උඹල,NOT
1255009195943960577,@USER මෙයාට දැන්ද ඒක මතක් වෙලා තියෙන්නෙ?,NOT
1066316156263264257,@USER පක සිරස මෛත්‍රී ට පුක දෙනවා,HOF
1246968226246000645,"#srilanka #lka #personality #badpoliticalculture  #සතිදෙකෙන් අල්ලලා,  #ඇටදෙකෙන් එල්ලන්ට,  හිටපු පට්ට හොරා,  #වැඩකොරනඅපේවිරුවට   බණ කියනවා...!!!!  අපි කොච්චර කරුමක්කාරයෝ ද..????  .රට ලස්සන කොරන්ට තීන්ත උලපු මල්ලිලාට සතුටු ද..?? . @USER   ගේ කටේ මසුරන් දාන්ට ඕනි නැද්ද..???",NOT
1250156564054507520,"@USER රටක් වශයෙන් අපි ආඩම්බර විය යුතුය. එක රටක්, එක නීතියක්. කොරෝනා වය්රසයෙන් මැරෙන සියලුම දෙනාම ආදාහනය කරන්න තීරණය කරලා. ආදාහනය ගැන සිංහල සහ දෙමළ මිනිස්සුන්ට කිසි ප්‍රශ්නයක් නෑ. ඒ මන්දයත්, ආදාහනය ඒ ජන කොටස් වලට සාමාන්‍ය සිරිතක් නිසාය.",NOT
775691862015250433,@USER  @USER ඕකගේ ගෙදර තඩි බල්ලෙක් ඉන්නවා ඌ මන් ආපු වම බල්ලව ලෙහලා උසි උසි ගානවා  ඒකයි ඒ ගෙදරට යන්න බැරි,NOT
1037728336028553216,සොත්ති බල්ලෙක්ට ගල් ගහනවා..ඒ බල්ලා බුරනවා..ඒ බල්ලා බුරද්දි තමා පොරට මතක්වෙන්නෙ පොර මිනිහෙක් කියලා ට්‍රිගර්ලන්තෙ මීහරකා කියන්නෙ නිකන් ඇ  #ට්‍රිගන්ලන්තේමිහරකා,HOF
1072094956720803842,@USER කරුමයද දන්නේනෑ  @USER  අක්ක පේන්නේ පරණ කෑල්ල විදියටමයි.,NOT
813096638138847232,මේජර් ජනරාල් කමල් පොලිසියේදී පස්ස ගසයි #lka #srilanka  @USER,NOT
662519124912816128,@USER @USER  සමහරක් අදින දෙකේ දෙකේ කෑල්ල වුනත් හෙන ගනන් බන්.,NOT
1093125361326469121,@USER ආ ජන්සන් කලූ නේද,NOT
759427122826010624,‘පාගමන් පකීර්‘ කු.පා.ම. පර්සිගේ පාගමන ගොන් පාර්ට් කළේ ඔවුන් විසින් ම මිස අන් කවරෙකුත් විසින් නොවේ #lka... URL,NOT
1132895582681387008,කූඩැල්ලන් මෙට්ටයේ තැබිය නොහැක.තබා නහුතෙටම කෙලවගැනී⁣මෙන් වලකින්න.  හැබැයි බල්ලන් මෙට්ටේ තැබිය හැක. එවිට බල්ලා සැපසේ නිදයි.  හැබැයි උගේ ඇගේ මැක්කෝ ඉන්නෝ. මැක්කන්ට කකුල් ගොඩක් තීනෝ. මැක්කන් වදවී යාමට බේත් දෙන්න වෙනෝ. මැක්කා වදවී යෑමට ලක්වී ඇති සතෙකි. මැක්කෝ හරි කැතයි.,NOT
1225849102082113538,@USER මේ කාලකණ්ණි මහජන මුදල් මේ තරම් නාස්ති කරලා මොකද්ද මේ රටට කරපු සේවය.,HOF
965125391986888704,මෙහ් මේ....තාම අර ලබ්බ ඔබල ඉවර නැද්ද කට්ටිය,HOF
654132721833218048,@USER @USER දවල්ට නිදාගන්නෙ නැත්තං පට්ට :3,NOT
1338531932074754053,"හරක් මරා මස් අපනයනය කිරීම පට්ට් කුසල කර්මයක් වන අතර මෙරට අනුභව කිරීම පට්ට අකුසල කර්මයකි,,,!!! #මැඩවිල්ලේබන",NOT
1308883723614654467,"ඔය ගහන පොල් ඔක්කොම ගහන උන් ගහන්නේ කාට හරි කෙළවෙලා පලයන් කියලා...  පුළුවන් නම් මට එකෙක් පෙන්නපන් හොඳ හිතින්, පිරිසිඳු චේතනාවෙන්, ආත්මාර්ථකාමී නොවන අරමුණකින් පොල් ගෙඩියක් දේවාලෙක ගහපු...  හිත කුණු වුණ කාලකණ්ණි...  මමත් ඉස්සර ගහලා තියෙනවා... අත්දැකීමෙන් කියන්නේ...   #SriLanka #LKA",HOF
648743544681660417,"""ඔය පොත යටින් තියල පලයන්"" - පොලිස් නිලධාරියෙක් පගාව ගත් හැටි (වීඩියෝ): URL",NOT
713651748544651264,හුජ්ජ කරලා බිජ්ජ හොලවද්දී  චූ  කටට විසික් වෙච්ච උන් ඉන්නවද ? :v :v  එච්චරම අව්ලක් නෑ ලුණු සසයි  :3 — feeling ෆකින්,HOF
661474782374854656,"ලංකාවේ මේවගේ දේවල් කලොත් අම්මල රෙද්ද උස්සන් එන්නේ, ජපන්නු වගේද යකෝ අපි කියල URL",NOT
